SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,AREA,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEA000068,379010000A,臺北市政府,臺北市政府秘書處,行政機關,臺北市政府大樓2F南電梯旁通道,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037193,121.564538,Taipei City Government,"Secretariat,Taipei City Government",Government Agency,"The hallway next to the southern elevator on 2F, Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000069,379040000E,臺北市政府,臺北市政府教育局,行政機關,臺北市政府大樓2F南區西側辦公室南方,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.036652,121.564174,Taipei City Government,"Department of Education,Taipei City Government",Government Agency,"The southern office of west area in South Wing on 2F, Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000070,379560000G,臺北市政府,臺北市政府都市發展局,行政機關,臺北市政府大樓2F南區西側辦公室北方,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.036958,121.564187,Taipei City Government,"Department of Urban Develpment,Taipei City Government",Government Agency,"The northern office of west area in South Wing on 2F, Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000071,379560000G,臺北市政府,臺北市政府都市發展局,行政機關,臺北市政府大樓2F西南區,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037198,121.564147,Taipei City Government,"Department of Urban Develpment,Taipei City Government",Government Agency,"South-west Wing on 2F, Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000072,379660000E,臺北市政府,臺北市政府觀光傳播局,行政機關,臺北市政府大樓2F中央南區休息區,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037412,121.564504,Taipei City Government,"Department of Information and Tourism,Taipei City Government",Government Agency,"The Lounge of south area in Central Area on 2F, Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000073,379660000E,臺北市政府,臺北市政府觀光傳播局,行政機關,臺北市政府大樓2F中央北區休息區,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037656,121.564523,Taipei City Government,"Department of Information and Tourism,Taipei City Government",Government Agency,"The Lounge of north area in Central Area on 2F, Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000074,379660000E,臺北市政府,臺北市政府觀光傳播局,藝文場館,臺北市政府大樓2F探索館特展廳,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037417,121.563992,Taipei City Government,"Department of Information and Tourism,Taipei City Government",Art and Culture Facilities,"Special Exhibition Hall of Discovery Center on 2F, Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000075,379660000E,臺北市政府,臺北市政府觀光傳播局,藝文場館,臺北市政府大樓2F探索館北棟辦公室,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037649,121.56396,Taipei City Government,"Department of Information and Tourism,Taipei City Government",Art and Culture Facilities,"The northern office of Discovery Center  on 2F, Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000076,379660000E,臺北市政府,臺北市政府觀光傳播局,藝文場館,臺北市政府大樓2F探索館南棟樓梯,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037426,121.564195,Taipei City Government,"Department of Information and Tourism,Taipei City Government",Art and Culture Facilities,"The southern stairs of Discovery Center  on 2F, Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000077,379660000E,臺北市政府,臺北市政府觀光傳播局,藝文場館,臺北市政府大樓2F探索館北棟樓梯,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037654,121.564199,Taipei City Government,"Department of Information and Tourism,Taipei City Government",Art and Culture Facilities,"The northern stairs of Discovery Center  on 2F, Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000078,379120000J,臺北市政府,臺北市政府社會局,行政機關,臺北市政府大樓3F北區北側辦公室,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.038471,121.56437,Taipei City Government,"Department of Social Welfare,Taipei City Government",Government Agency,"The office of north area in  North Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000079,379700000A,臺北市政府,臺北市政府地政局,行政機關,臺北市政府大樓3F北區東側辦公室北方,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.038371,121.564521,Taipei City Government,"Department of Land,Taipei City Government",Government Agency,"The northern office of east area in South Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000080,379700000A,臺北市政府,臺北市政府地政局,行政機關,臺北市政府大樓3F北區東側辦公室南方,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.038073,121.564531,Taipei City Government,"Department of Land,Taipei City Government",Government Agency,"The southern office of east area in South Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000081,379700000A,臺北市政府,臺北市政府地政局,行政機關,臺北市政府大樓3F東北區東側,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037824,121.564987,Taipei City Government,"Department of Land,Taipei City Government",Government Agency,"The east area in North-east Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000082,379700000A,臺北市政府,臺北市政府地政局,行政機關,臺北市政府大樓3F東北區西側,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.03783,121.56478,Taipei City Government,"Department of Land,Taipei City Government",Government Agency,"The west area in North-east Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000083,379010000A,臺北市政府,臺北市政府秘書處,行政機關,臺北市政府大樓3F北電梯旁通道,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037819,121.564547,Taipei City Government,"Secretariat,Taipei City Government",Government Agency,"The hallway next to the northern elevator on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000084,379700000A,臺北市政府,臺北市政府地政局,行政機關,臺北市政府大樓3F西北區樓梯前,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037842,121.564327,Taipei City Government,"Department of Land,Taipei City Government",Government Agency,"Front of the stairs in North-west Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000085,379700000A,臺北市政府,臺北市政府地政局,行政機關,臺北市政府大樓3F西北區辦公室,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037842,121.564053,Taipei City Government,"Department of Land,Taipei City Government",Government Agency,"The office in North-west Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000086,379700000A,臺北市政府,臺北市政府地政局,行政機關,臺北市政府大樓3F北區西側辦公室南方,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.038091,121.56421,Taipei City Government,"Department of Land,Taipei City Government",Government Agency,"The southern office of west area  in North Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000087,379700000A,臺北市政府,臺北市政府地政局,行政機關,臺北市政府大樓3F北區西側辦公室北方,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.038361,121.564205,Taipei City Government,"Department of Land,Taipei City Government",Government Agency,"The northern office of west area  in North Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000088,379590700E,臺北市政府,臺北市藝文推廣處,藝文場館,臺北市政府大樓3F親子劇場辦公室,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037615,121.56508,Taipei City Government,"Department of Cultural Affairs,Taipei City Government",Art and Culture Facilities,"The office of Family Theater on 3F, City Hall Building",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000089,379590700E,臺北市政府,臺北市藝文推廣處,藝文場館,臺北市政府大樓3F親子劇場座位區北方,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037627,121.564774,Taipei City Government,"Department of Cultural Affairs,Taipei City Government",Art and Culture Facilities,"The north of seating area in Family Theater on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000090,379590700E,臺北市政府,臺北市藝文推廣處,藝文場館,臺北市政府大樓3F親子劇場座位區西方,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037539,121.564697,Taipei City Government,"Department of Cultural Affairs,Taipei City Government",Art and Culture Facilities,"The west of seating area in Family Theater on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000091,379590700E,臺北市政府,臺北市藝文推廣處,藝文場館,臺北市政府大樓3F親子劇場座位區東南方,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037392,121.564792,Taipei City Government,"Department of Cultural Affairs,Taipei City Government",Art and Culture Facilities,"The southeast of seating area in Family Theater on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000092,379660000E,臺北市政府,臺北市政府觀光傳播局,行政機關,臺北市政府大樓3F中央北區辦公室,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037671,121.564339,Taipei City Government,"Department of Information and Tourism,Taipei City Government",Government Agency,"The office of north area in Central Area on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000093,379660000E,臺北市政府,臺北市政府觀光傳播局,行政機關,臺北市政府大樓3F中央區中央辦公室,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037569,121.564298,Taipei City Government,"Department of Information and Tourism,Taipei City Government",Government Agency,"The office of central area  in Central Area on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000094,379110000G,臺北市政府,臺北市政府工務局,行政機關,臺北市政府大樓3F南區南側辦公室,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.036616,121.564345,Taipei City Government,"Poblic Works Department,Taipei City Government",Government Agency,"The office of south area in South Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000095,379110000G,臺北市政府,臺北市政府工務局,行政機關,臺北市政府大樓3F南區S304開標室門口,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.036798,121.564526,Taipei City Government,"Poblic Works Department,Taipei City Government",Government Agency,"The  entrance of S304 Tender Opening Room in  South Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000096,379110000G,臺北市政府,臺北市政府工務局,行政機關,臺北市政府大樓3F南區S302開標室門口,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.036967,121.564517,Taipei City Government,"Poblic Works Department,Taipei City Government",Government Agency,"The  entrance of S302 Tender Opening Room in  South Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000097,379140000I,臺北市政府,臺北市政府衛生局,行政機關,臺北市政府大樓3F東南區東側,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037176,121.564979,Taipei City Government,"Department of Health,Taipei City Government",Government Agency,"The east area in South-east Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000098,379140000I,臺北市政府,臺北市政府衛生局,行政機關,臺北市政府大樓3F東南區西側,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037171,121.564751,Taipei City Government,"Department of Health,Taipei City Government",Government Agency,"The west area in  South-east Wing on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000099,379010000A,臺北市政府,臺北市政府秘書處,行政機關,臺北市政府大樓3F南電梯旁通道,中華電信,,110,臺北市,信義區,110臺北市信義區市府路1號,25.037193,121.564538,Taipei City Government,"Secretariat,Taipei City Government",Government Agency,"The hallway next to the southern elevator on 3F,  Taipei City Hall",Taipei City,Xinyi District,"No.1,City Hall Rd.,Xinyi Dist.,Taipei City110,Taiwan,R.O.C."
