ID(序號),OrgName(機構名稱),ActivityName(活動名稱),Area(行政區),Address(活動地址),Latitude(緯度),Longitude(經度),Cate(類型),Peoples(可容納人數),Week(開課星期)
187,中華民國紅心字會(興隆),手機進階班,文山區,臺北市文山區忠順里17鄰興隆路四段105巷47號1樓,24.9874994,121.5610797,科技資訊,30,星期六
188,中華民國紅心字會(興隆),民以食為天,文山區,臺北市文山區忠順里17鄰興隆路四段105巷47號1樓,24.9874994,121.5610797,午餐,30,星期六
189,中華民國紅心字會(興隆),民以食為天9/23,文山區,臺北市文山區忠順里17鄰興隆路四段105巷47號1樓,24.9874994,121.5610797,午餐,30,星期六
190,中華民國雙囍老人義務教育推廣協會,週二銀髮貴人,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,生活知識,20,星期二
191,中華民國雙囍老人義務教育推廣協會,週三雙囍有約,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,其他,20,星期三
192,中華民國雙囍老人義務教育推廣協會,週四我是主角-表演藝術課,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,表演藝術,20,星期四
193,中華民國雙囍老人義務教育推廣協會,週四生活日語,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,語文,20,星期四
194,中華民國雙囍老人義務教育推廣協會,週五健康樂齡,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,運動,20,星期五
195,中華民國雙囍老人義務教育推廣協會,週一體適能＋快樂英語,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,運動,20,星期一
196,中華民國雙囍老人義務教育推廣協會,共餐,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,午餐,20,星期一
197,中華民國雙囍老人義務教育推廣協會,共餐,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,午餐,20,星期二
198,中華民國雙囍老人義務教育推廣協會,共餐,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,午餐,20,星期三
199,中華民國雙囍老人義務教育推廣協會,共餐,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,午餐,20,星期四
200,中華民國雙囍老人義務教育推廣協會,共餐,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,午餐,20,星期五
201,中華民國雙囍老人義務教育推廣協會,K歌歡唱,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,其他,20,星期二
202,中華民國雙囍老人義務教育推廣協會,肌力訓練,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,運動,20,星期四
203,中華民國雙囍老人義務教育推廣協會,肌肉強化與心理減壓1,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,運動,20,星期四
204,中華民國雙囍老人義務教育推廣協會,週一樂活人生,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,藝術,20,星期一
205,中華民國雙囍老人義務教育推廣協會,肌力訓練,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,運動,20,星期四
206,中華民國雙囍老人義務教育推廣協會,肌肉強化與心理減壓2,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,運動,20,星期四
207,中華民國雙囍老人義務教育推廣協會,肌肉強化與心理減壓3,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,運動,20,星期四
208,中華民國雙囍老人義務教育推廣協會,肌力訓練,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,運動,20,星期四
209,中華民國雙囍老人義務教育推廣協會,週一體適能＋快樂英語,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,運動,20,星期一
210,中華民國雙囍老人義務教育推廣協會,週一體適能＋快樂英語,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,運動,20,星期一
211,中華民國雙囍老人義務教育推廣協會,週一樂活人生,萬華區,臺北市萬華區壽德里萬大路411號2樓,25.0217924,121.4990396,藝術,20,星期一
212,中華全齡關懷協會,美味午餐,大同區,臺北市大同區建明里長安西路60號3樓,25.0501924,121.5197112,午餐,20,星期二
213,中華全齡關懷協會,美味午餐,大同區,臺北市大同區建明里長安西路60號3樓,25.0501924,121.5197112,午餐,20,星期五
214,中華全齡關懷協會,銀髮學習樂無窮,大同區,臺北市大同區建明里長安西路60號3樓,25.0501924,121.5197112,生活知識,20,星期二
215,中華全齡關懷協會,創意手作坊,大同區,臺北市大同區建明里長安西路60號3樓,25.0501924,121.5197112,藝術,20,星期五
216,中華全齡關懷協會,音樂賞析及歌唱教學,大同區,臺北市大同區建明里長安西路60號3樓,25.0501924,121.5197112,社交聯誼,20,星期二
217,中華全齡關懷協會,健康律動及桌遊教學,大同區,臺北市大同區建明里長安西路60號3樓,25.0501924,121.5197112,運動,20,星期五
218,中華全齡關懷協會(光復),美味午餐,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,午餐,20,星期三
219,中華全齡關懷協會(光復),美味午餐,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,午餐,20,星期五
220,中華全齡關懷協會(光復),銀髮學習樂無窮,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,其他,20,星期五
221,中華全齡關懷協會(光復),生活法律一點通,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,生活知識,20,星期三
222,中華全齡關懷協會(光復),河洛姓名學,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,生活知識,20,星期三
223,中華全齡關懷協會(光復),茶道與人生,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,其他,20,星期五
224,中華全齡關懷協會(光復),益智桌遊教學,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,社交聯誼,20,星期五
225,中華全齡關懷協會(光復),歌唱教學,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,音樂,20,星期五
226,中華全齡關懷協會(光復),手機教學,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,科技資訊,20,星期五
227,中華全齡關懷協會(光復),歌唱教學,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,音樂,20,星期三
228,中華全齡關懷協會(光復),手作課系列,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,藝術,20,星期三
229,中華全齡關懷協會(光復),音樂彈力帶,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,運動,20,星期三
230,中華全齡關懷協會(光復),生命回味講座,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,其他,20,星期三
231,中華全齡關懷協會(光復),頭頸保健活動教學,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,醫藥保健,20,星期三
232,中華全齡關懷協會(光復),桌遊製作與教學,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,社交聯誼,20,星期五
233,中華全齡關懷協會(光復),音樂律動,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,運動,20,星期三
234,中華全齡關懷協會(光復),手機圖片美編運用,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,科技資訊,20,星期三
235,中華全齡關懷協會(光復),成功老化,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,其他,20,星期三
236,中華全齡關懷協會(光復),音樂律動團康班,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,社交聯誼,20,星期三
237,中華全齡關懷協會(光復),經絡養生與保健,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,醫藥保健,20,星期三
238,中華全齡關懷協會(光復),投資理財系列講座,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,其他,20,星期三
239,中華全齡關懷協會(光復),樂齡手機教學,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,科技資訊,20,星期三
240,中華全齡關懷協會(光復),創意手作坊,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,膳食烘焙,20,星期五
241,中華全齡關懷協會(光復),歡唱音樂班,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,音樂,20,星期五
242,中華全齡關懷協會(光復),歌唱教學,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,音樂,20,星期三
243,中華全齡關懷協會(光復),歡唱音樂班,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,音樂,20,星期三
244,中華全齡關懷協會(光復),芳療精油與按摩,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,生活知識,20,星期五
245,中華全齡關懷協會(光復),手腦並用我最行,中正區,臺北市中正區光復里博愛路134號10樓,25.042939,121.511402,其他,18,星期五
246,中華樂活推廣協會,健腦桌遊、團康活力課,松山區,臺北市松山區三民路136巷3號1F,25.060637,121.5636809,運動,12,星期一
247,中華樂活推廣協會,活力體能訓練班,松山區,臺北市松山區三民路136巷3號1F,25.060637,121.5636809,運動,12,星期一
248,中華樂活推廣協會,歡樂音樂班,松山區,臺北市松山區三民路136巷3號1F,25.060637,121.5636809,音樂,12,星期二
249,中華樂活推廣協會,DIY創意班,松山區,臺北市松山區三民路136巷3號1F,25.060637,121.5636809,藝術,12,星期二
250,中華樂活推廣協會,療癒手繪班,松山區,臺北市松山區三民路136巷3號1F,25.060637,121.5636809,藝術,12,星期三
251,中華樂活推廣協會,共餐,松山區,臺北市松山區三民路136巷3號1F,25.060637,121.5636809,午餐,12,星期一
252,中華樂活推廣協會,共餐,松山區,臺北市松山區三民路136巷3號1F,25.060637,121.5636809,午餐,12,星期二
253,內湖區湖興里辦公處,長青排舞班,內湖區,臺北市內湖區成功路2段320巷19號3樓,25.0676901,121.5899871,運動,80,星期一
254,內湖區湖興里辦公處,樂活勇健椅,內湖區,臺北市內湖區成功路2段320巷19號3樓,25.0676901,121.5899871,運動,80,星期四
255,內湖區湖興里辦公處,長青排舞班,內湖區,臺北市內湖區成功路2段320巷19號3樓,25.0676901,121.5899871,運動,80,星期三
256,內湖區湖興里辦公處,老當益壯、抗衰防跌運動班,內湖區,臺北市內湖區成功路2段320巷19號3樓,25.0676901,121.5899871,運動,80,星期二
257,內湖區湖興里辦公處,烏克麗麗班,內湖區,臺北市內湖區成功路2段320巷19號3樓,25.0676901,121.5899871,音樂,80,星期二
258,內湖區湖興里辦公處,歡樂共餐,內湖區,臺北市內湖區成功路2段320巷19號3樓,25.0676901,121.5899871,午餐,80,星期二
259,內湖區湖興里辦公處,日文歌唱班,內湖區,臺北市內湖區成功路2段320巷19號3樓,25.0676901,121.5899871,語文,80,星期三
260,內湖區湖興里辦公處,國、台語歌唱班,內湖區,臺北市內湖區成功路2段320巷19號3樓,25.0676901,121.5899871,音樂,80,星期一
261,內湖區湖興里辦公處,康健體能運動班,內湖區,臺北市內湖區成功路2段320巷19號3樓,25.0676901,121.5899871,運動,80,星期五
262,內湖區寶湖里辦公處,預防延鍰失能,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,運動,30,星期五
263,內湖區寶湖里辦公處,攝影,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,藝術,30,星期一
264,內湖區寶湖里辦公處,攝影,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,藝術,30,星期四
265,內湖區寶湖里辦公處,編織班,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,藝術,20,星期五
266,內湖區寶湖里辦公處,書法班,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,藝術,20,星期二
267,內湖區寶湖里辦公處,二胡班,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,表演藝術,20,星期一
268,內湖區寶湖里辦公處,歌唱班,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,表演藝術,30,星期四
269,內湖區寶湖里辦公處,太極拉筋班,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,運動,30,星期一
270,內湖區寶湖里辦公處,太極拉筋班,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,運動,30,星期五
271,內湖區寶湖里辦公處,共餐,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,午餐,40,星期二
272,內湖區寶湖里辦公處,共餐,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,午餐,40,星期四
273,內湖區寶湖里辦公處,花草療愈綠生活,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,園藝,20,星期五
274,內湖區寶湖里辦公處,花草療愈綠生活,內湖區,臺北市內湖區寶湖里民權東路6段208號,25.0675684,121.5969537,園藝,20,星期五
275,天主教耕莘醫療財團法人永和耕莘醫院(大龍老人住宅),回春養生操,大同區,臺北市大同區民族西路105號4樓及4樓之1,25.0687846,121.5170522,運動,20,星期一
276,天主教耕莘醫療財團法人永和耕莘醫院(大龍老人住宅),回春養生操,大同區,臺北市大同區民族西路105號4樓及4樓之1,25.0687846,121.5170522,運動,20,星期三
277,天主教耕莘醫療財團法人永和耕莘醫院(大龍老人住宅),回春養生操,大同區,臺北市大同區民族西路105號4樓及4樓之1,25.0687846,121.5170522,運動,20,星期五
278,天主教耕莘醫療財團法人永和耕莘醫院(大龍老人住宅),卡拉OK自由唱,大同區,臺北市大同區民族西路105號4樓及4樓之1,25.0687846,121.5170522,音樂,40,星期一
